dep;sexe;Dc_Elec_Covid_cum;jour
85;2;2;2020-05-16
85;2;2;2020-05-17
86;0;0;2020-03-06
86;0;0;2020-03-07
86;0;0;2020-03-08
86;0;0;2020-03-09
86;0;0;2020-03-10
86;0;0;2020-03-11
86;0;0;2020-03-12
86;0;0;2020-03-13
86;0;0;2020-03-14
86;0;0;2020-03-15
86;0;0;2020-03-16
86;0;0;2020-03-17
86;0;0;2020-03-18
86;0;0;2020-03-19
86;0;0;2020-03-20
86;0;0;2020-03-21
86;0;0;2020-03-22
86;0;1;2020-03-23
86;0;1;2020-03-24
86;0;1;2020-03-25
86;0;1;2020-03-26
86;0;1;2020-03-27
86;0;1;2020-03-28
86;0;1;2020-03-29
86;0;2;2020-03-30
86;0;5;2020-03-31
86;0;9;2020-04-01
86;0;10;2020-04-02
86;0;12;2020-04-03
86;0;12;2020-04-04
86;0;14;2020-04-05
86;0;14;2020-04-06
86;0;14;2020-04-07
86;0;14;2020-04-08
86;0;15;2020-04-09
86;0;15;2020-04-10
86;0;15;2020-04-11
86;0;16;2020-04-12
86;0;18;2020-04-13
86;0;20;2020-04-14
86;0;22;2020-04-15
86;0;22;2020-04-16
86;0;23;2020-04-17
86;0;23;2020-04-18
86;0;23;2020-04-19
86;0;23;2020-04-20
86;0;24;2020-04-21
86;0;24;2020-04-22
86;0;27;2020-04-23
86;0;27;2020-04-24
86;0;27;2020-04-25
86;0;28;2020-04-26
86;0;29;2020-04-27
86;0;29;2020-04-28
86;0;29;2020-04-29
86;0;29;2020-04-30
86;0;30;2020-05-01
86;0;30;2020-05-02
86;0;30;2020-05-03
86;0;32;2020-05-04
86;0;32;2020-05-05
86;0;32;2020-05-06
86;0;32;2020-05-07
86;0;33;2020-05-08
86;0;34;2020-05-09
86;0;34;2020-05-10
86;0;34;2020-05-11
86;0;34;2020-05-12
86;0;34;2020-05-13
86;0;35;2020-05-14
86;0;35;2020-05-15
86;0;35;2020-05-16
86;0;35;2020-05-17
86;1;0;2020-03-06
86;1;0;2020-03-07
86;1;0;2020-03-08
86;1;0;2020-03-09
86;1;0;2020-03-10
86;1;0;2020-03-11
86;1;0;2020-03-12
86;1;0;2020-03-13
86;1;0;2020-03-14
86;1;0;2020-03-15
86;1;0;2020-03-16
86;1;0;2020-03-17
86;1;0;2020-03-18
86;1;0;2020-03-19
86;1;0;2020-03-20
86;1;0;2020-03-21
86;1;0;2020-03-22
86;1;0;2020-03-23
86;1;0;2020-03-24
86;1;0;2020-03-25
86;1;0;2020-03-26
86;1;0;2020-03-27
86;1;0;2020-03-28
86;1;0;2020-03-29
86;1;0;2020-03-30
86;1;1;2020-03-31
86;1;3;2020-04-01
86;1;4;2020-04-02
86;1;5;2020-04-03
86;1;5;2020-04-04
86;1;7;2020-04-05
86;1;7;2020-04-06
86;1;7;2020-04-07
86;1;7;2020-04-08
86;1;8;2020-04-09
86;1;8;2020-04-10
86;1;8;2020-04-11
86;1;9;2020-04-12
86;1;9;2020-04-13
86;1;11;2020-04-14
86;1;13;2020-04-15
86;1;13;2020-04-16
86;1;13;2020-04-17
86;1;13;2020-04-18
86;1;13;2020-04-19
86;1;13;2020-04-20
86;1;14;2020-04-21
86;1;14;2020-04-22
86;1;17;2020-04-23
86;1;17;2020-04-24
86;1;17;2020-04-25
86;1;17;2020-04-26
86;1;18;2020-04-27
86;1;18;2020-04-28
86;1;18;2020-04-29
86;1;18;2020-04-30
86;1;19;2020-05-01
86;1;19;2020-05-02
86;1;19;2020-05-03
86;1;20;2020-05-04
86;1;20;2020-05-05
86;1;20;2020-05-06
86;1;20;2020-05-07
86;1;21;2020-05-08
86;1;22;2020-05-09
86;1;22;2020-05-10
86;1;22;2020-05-11
86;1;22;2020-05-12
86;1;22;2020-05-13
86;1;23;2020-05-14
86;1;23;2020-05-15
86;1;23;2020-05-16
86;1;23;2020-05-17
86;2;0;2020-03-06
86;2;0;2020-03-07
86;2;0;2020-03-08
86;2;0;2020-03-09
86;2;0;2020-03-10
86;2;0;2020-03-11
86;2;0;2020-03-12
86;2;0;2020-03-13
86;2;0;2020-03-14
86;2;0;2020-03-15
86;2;0;2020-03-16
86;2;0;2020-03-17
86;2;0;2020-03-18
86;2;0;2020-03-19
86;2;0;2020-03-20
86;2;0;2020-03-21
86;2;0;2020-03-22
86;2;1;2020-03-23
86;2;1;2020-03-24
86;2;1;2020-03-25
86;2;1;2020-03-26
86;2;1;2020-03-27
86;2;1;2020-03-28
86;2;1;2020-03-29
86;2;2;2020-03-30
86;2;4;2020-03-31
86;2;6;2020-04-01
86;2;6;2020-04-02
86;2;7;2020-04-03
86;2;7;2020-04-04
86;2;7;2020-04-05
86;2;7;2020-04-06
86;2;7;2020-04-07
86;2;7;2020-04-08
86;2;7;2020-04-09
86;2;7;2020-04-10
86;2;7;2020-04-11
86;2;7;2020-04-12
86;2;9;2020-04-13
86;2;9;2020-04-14
86;2;9;2020-04-15
86;2;9;2020-04-16
86;2;10;2020-04-17
86;2;10;2020-04-18
86;2;10;2020-04-19
86;2;10;2020-04-20
86;2;10;2020-04-21
86;2;10;2020-04-22
86;2;10;2020-04-23
86;2;10;2020-04-24
86;2;10;2020-04-25
86;2;11;2020-04-26
86;2;11;2020-04-27
86;2;11;2020-04-28
86;2;11;2020-04-29
86;2;11;2020-04-30
86;2;11;2020-05-01
86;2;11;2020-05-02
86;2;11;2020-05-03
86;2;12;2020-05-04
86;2;12;2020-05-05
86;2;12;2020-05-06
86;2;12;2020-05-07
86;2;12;2020-05-08
86;2;12;2020-05-09
86;2;12;2020-05-10
86;2;12;2020-05-11
86;2;12;2020-05-12
86;2;12;2020-05-13
86;2;12;2020-05-14
86;2;12;2020-05-15
86;2;12;2020-05-16
86;2;12;2020-05-17
87;0;0;2020-03-06
87;0;0;2020-03-07
87;0;0;2020-03-08
87;0;0;2020-03-09
87;0;0;2020-03-10
87;0;0;2020-03-11
87;0;0;2020-03-12
87;0;0;2020-03-13
87;0;0;2020-03-14
87;0;0;2020-03-15
87;0;0;2020-03-16
87;0;0;2020-03-17
87;0;0;2020-03-18
87;0;0;2020-03-19
87;0;0;2020-03-20
87;0;0;2020-03-21
87;0;0;2020-03-22
87;0;1;2020-03-23
87;0;2;2020-03-24
87;0;2;2020-03-25
87;0;2;2020-03-26
87;0;2;2020-03-27
87;0;2;2020-03-28
87;0;2;2020-03-29
87;0;2;2020-03-30
87;0;2;2020-03-31
87;0;3;2020-04-01
87;0;3;2020-04-02
87;0;4;2020-04-03
87;0;4;2020-04-04
87;0;4;2020-04-05
87;0;4;2020-04-06
87;0;4;2020-04-07
87;0;4;2020-04-08
87;0;4;2020-04-09
87;0;4;2020-04-10
87;0;4;2020-04-11
87;0;4;2020-04-12
87;0;5;2020-04-13
87;0;5;2020-04-14
87;0;5;2020-04-15
87;0;6;2020-04-16
87;0;6;2020-04-17
87;0;6;2020-04-18
87;0;7;2020-04-19
87;0;8;2020-04-20
87;0;8;2020-04-21
87;0;8;2020-04-22
87;0;8;2020-04-23
87;0;9;2020-04-24
87;0;10;2020-04-25
87;0;10;2020-04-26
87;0;10;2020-04-27
87;0;11;2020-04-28
87;0;11;2020-04-29
87;0;11;2020-04-30
87;0;11;2020-05-01
87;0;11;2020-05-02
87;0;11;2020-05-03
87;0;11;2020-05-04
87;0;11;2020-05-05
87;0;13;2020-05-06
87;0;13;2020-05-07
87;0;13;2020-05-08
87;0;13;2020-05-09
87;0;13;2020-05-10
87;0;13;2020-05-11
87;0;13;2020-05-12
87;0;13;2020-05-13
87;0;13;2020-05-14
87;0;13;2020-05-15
87;0;14;2020-05-16
87;0;14;2020-05-17
87;1;0;2020-03-06
87;1;0;2020-03-07
87;1;0;2020-03-08
87;1;0;2020-03-09
87;1;0;2020-03-10
87;1;0;2020-03-11
87;1;0;2020-03-12
87;1;0;2020-03-13
87;1;0;2020-03-14
87;1;0;2020-03-15
87;1;0;2020-03-16
87;1;0;2020-03-17
87;1;0;2020-03-18
87;1;0;2020-03-19
87;1;0;2020-03-20
87;1;0;2020-03-21
87;1;0;2020-03-22
87;1;1;2020-03-23
87;1;2;2020-03-24
87;1;2;2020-03-25
87;1;2;2020-03-26
87;1;2;2020-03-27
87;1;2;2020-03-28
87;1;2;2020-03-29
87;1;2;2020-03-30
87;1;2;2020-03-31
87;1;3;2020-04-01
87;1;3;2020-04-02
87;1;4;2020-04-03
87;1;4;2020-04-04
87;1;4;2020-04-05
87;1;4;2020-04-06
87;1;4;2020-04-07
87;1;4;2020-04-08
87;1;4;2020-04-09
87;1;4;2020-04-10
87;1;4;2020-04-11
87;1;4;2020-04-12
87;1;4;2020-04-13
87;1;4;2020-04-14
87;1;4;2020-04-15
87;1;4;2020-04-16
87;1;4;2020-04-17
87;1;4;2020-04-18
87;1;5;2020-04-19
87;1;5;2020-04-20
87;1;5;2020-04-21
87;1;5;2020-04-22
87;1;5;2020-04-23
87;1;6;2020-04-24
87;1;7;2020-04-25
87;1;7;2020-04-26
87;1;7;2020-04-27
87;1;8;2020-04-28
87;1;8;2020-04-29
87;1;8;2020-04-30
87;1;8;2020-05-01
87;1;8;2020-05-02
87;1;8;2020-05-03
87;1;8;2020-05-04
87;1;8;2020-05-05
87;1;9;2020-05-06
87;1;9;2020-05-07
87;1;9;2020-05-08
87;1;9;2020-05-09
87;1;9;2020-05-10
87;1;9;2020-05-11
87;1;9;2020-05-12
87;1;9;2020-05-13
87;1;9;2020-05-14
87;1;9;2020-05-15
87;1;9;2020-05-16
87;1;9;2020-05-17
87;2;0;2020-03-06
87;2;0;2020-03-07
87;2;0;2020-03-08
87;2;0;2020-03-09
87;2;0;2020-03-10
87;2;0;2020-03-11
87;2;0;2020-03-12
87;2;0;2020-03-13
87;2;0;2020-03-14
87;2;0;2020-03-15
87;2;0;2020-03-16
87;2;0;2020-03-17
87;2;0;2020-03-18
87;2;0;2020-03-19
87;2;0;2020-03-20
87;2;0;2020-03-21
87;2;0;2020-03-22
87;2;0;2020-03-23
87;2;0;2020-03-24
87;2;0;2020-03-25
87;2;0;2020-03-26
87;2;0;2020-03-27
87;2;0;2020-03-28
87;2;0;2020-03-29
87;2;0;2020-03-30
87;2;0;2020-03-31
87;2;0;2020-04-01
87;2;0;2020-04-02
87;2;0;2020-04-03
87;2;0;2020-04-04
87;2;0;2020-04-05
87;2;0;2020-04-06
87;2;0;2020-04-07
87;2;0;2020-04-08
87;2;0;2020-04-09
87;2;0;2020-04-10
87;2;0;2020-04-11
87;2;0;2020-04-12
87;2;1;2020-04-13
87;2;1;2020-04-14
87;2;1;2020-04-15
87;2;2;2020-04-16
87;2;2;2020-04-17
87;2;2;2020-04-18
87;2;2;2020-04-19
87;2;3;2020-04-20
87;2;3;2020-04-21
87;2;3;2020-04-22
87;2;3;2020-04-23
87;2;3;2020-04-24
87;2;3;2020-04-25
87;2;3;2020-04-26
87;2;3;2020-04-27
87;2;3;2020-04-28
87;2;3;2020-04-29
87;2;3;2020-04-30
87;2;3;2020-05-01
87;2;3;2020-05-02
87;2;3;2020-05-03
87;2;3;2020-05-04
87;2;3;2020-05-05
87;2;4;2020-05-06
87;2;4;2020-05-07
87;2;4;2020-05-08
87;2;4;2020-05-09
87;2;4;2020-05-10
87;2;4;2020-05-11
87;2;4;2020-05-12
87;2;4;2020-05-13
87;2;4;2020-05-14
87;2;4;2020-05-15
87;2;5;2020-05-16
87;2;5;2020-05-17
88;0;0;2020-03-06
88;0;0;2020-03-07
88;0;0;2020-03-08
88;0;0;2020-03-09
88;0;0;2020-03-10
88;0;0;2020-03-11
88;0;0;2020-03-12
88;0;3;2020-03-13
88;0;4;2020-03-14
88;0;5;2020-03-15
88;0;5;2020-03-16
88;0;6;2020-03-17
88;0;6;2020-03-18
88;0;6;2020-03-19
88;0;6;2020-03-20
88;0;7;2020-03-21
88;0;11;2020-03-22
88;0;12;2020-03-23
88;0;16;2020-03-24
88;0;17;2020-03-25
88;0;19;2020-03-26
88;0;23;2020-03-27
88;0;29;2020-03-28
88;0;33;2020-03-29
88;0;35;2020-03-30
88;0;35;2020-03-31
88;0;41;2020-04-01
88;0;46;2020-04-02
88;0;50;2020-04-03
88;0;54;2020-04-04
88;0;58;2020-04-05
88;0;62;2020-04-06
88;0;66;2020-04-07
88;0;80;2020-04-08
88;0;84;2020-04-09
88;0;88;2020-04-10
88;0;89;2020-04-11
88;0;89;2020-04-12
88;0;92;2020-04-13
88;0;94;2020-04-14
88;0;96;2020-04-15
88;0;101;2020-04-16
88;0;104;2020-04-17
88;0;104;2020-04-18
88;0;107;2020-04-19
88;0;111;2020-04-20
88;0;115;2020-04-21
88;0;118;2020-04-22
88;0;121;2020-04-23
88;0;123;2020-04-24
88;0;124;2020-04-25
88;0;125;2020-04-26
88;0;130;2020-04-27
88;0;131;2020-04-28
88;0;133;2020-04-29
88;0;133;2020-04-30
88;0;133;2020-05-01
88;0;133;2020-05-02
88;0;136;2020-05-03
88;0;138;2020-05-04
88;0;139;2020-05-05
88;0;140;2020-05-06
88;0;140;2020-05-07
88;0;140;2020-05-08
88;0;140;2020-05-09
88;0;140;2020-05-10
88;0;140;2020-05-11
88;0;140;2020-05-12
88;0;140;2020-05-13
88;0;140;2020-05-14
88;0;140;2020-05-15
88;0;141;2020-05-16
88;0;141;2020-05-17
88;1;0;2020-03-06
88;1;0;2020-03-07
88;1;0;2020-03-08
88;1;0;2020-03-09
88;1;0;2020-03-10
88;1;0;2020-03-11
88;1;0;2020-03-12
88;1;2;2020-03-13
88;1;3;2020-03-14
88;1;4;2020-03-15
88;1;4;2020-03-16
88;1;5;2020-03-17
88;1;5;2020-03-18
88;1;5;2020-03-19
88;1;5;2020-03-20
88;1;5;2020-03-21
88;1;7;2020-03-22
88;1;7;2020-03-23
88;1;9;2020-03-24
88;1;10;2020-03-25
88;1;12;2020-03-26
88;1;15;2020-03-27
88;1;19;2020-03-28
88;1;21;2020-03-29
88;1;22;2020-03-30
88;1;22;2020-03-31
88;1;26;2020-04-01
88;1;31;2020-04-02
88;1;32;2020-04-03
88;1;33;2020-04-04
88;1;35;2020-04-05
88;1;38;2020-04-06
88;1;40;2020-04-07
88;1;49;2020-04-08
88;1;52;2020-04-09
88;1;53;2020-04-10
88;1;54;2020-04-11
88;1;54;2020-04-12
88;1;56;2020-04-13
88;1;57;2020-04-14
88;1;58;2020-04-15
88;1;60;2020-04-16
88;1;61;2020-04-17
88;1;61;2020-04-18
88;1;64;2020-04-19
88;1;66;2020-04-20
88;1;67;2020-04-21
88;1;69;2020-04-22
88;1;71;2020-04-23
88;1;71;2020-04-24
88;1;72;2020-04-25
88;1;72;2020-04-26
88;1;73;2020-04-27
88;1;74;2020-04-28
88;1;75;2020-04-29
88;1;75;2020-04-30
88;1;75;2020-05-01
88;1;75;2020-05-02
88;1;76;2020-05-03
88;1;77;2020-05-04
88;1;77;2020-05-05
88;1;78;2020-05-06
88;1;78;2020-05-07
88;1;78;2020-05-08
88;1;78;2020-05-09
88;1;78;2020-05-10
88;1;78;2020-05-11
88;1;78;2020-05-12
88;1;78;2020-05-13
88;1;78;2020-05-14
88;1;78;2020-05-15
88;1;78;2020-05-16
88;1;78;2020-05-17
88;2;0;2020-03-06
88;2;0;2020-03-07
88;2;0;2020-03-08
88;2;0;2020-03-09
88;2;0;2020-03-10
88;2;0;2020-03-11
88;2;0;2020-03-12
88;2;1;2020-03-13
88;2;1;2020-03-14
88;2;1;2020-03-15
88;2;1;2020-03-16
88;2;1;2020-03-17
88;2;1;2020-03-18
88;2;1;2020-03-19
88;2;1;2020-03-20
88;2;2;2020-03-21
88;2;4;2020-03-22
88;2;5;2020-03-23
88;2;7;2020-03-24
88;2;7;2020-03-25
88;2;7;2020-03-26
88;2;8;2020-03-27
88;2;10;2020-03-28
88;2;12;2020-03-29
88;2;13;2020-03-30
88;2;13;2020-03-31
88;2;15;2020-04-01
88;2;15;2020-04-02
88;2;18;2020-04-03
88;2;21;2020-04-04
88;2;23;2020-04-05
88;2;24;2020-04-06
88;2;26;2020-04-07
88;2;31;2020-04-08
88;2;32;2020-04-09
88;2;35;2020-04-10
88;2;35;2020-04-11
88;2;35;2020-04-12
88;2;36;2020-04-13
88;2;37;2020-04-14
88;2;38;2020-04-15
88;2;41;2020-04-16
88;2;43;2020-04-17
88;2;43;2020-04-18
88;2;43;2020-04-19
88;2;45;2020-04-20
88;2;48;2020-04-21
88;2;49;2020-04-22
88;2;50;2020-04-23
88;2;52;2020-04-24
88;2;52;2020-04-25
88;2;53;2020-04-26
88;2;57;2020-04-27
88;2;57;2020-04-28
88;2;58;2020-04-29
88;2;58;2020-04-30
88;2;58;2020-05-01
88;2;58;2020-05-02
88;2;60;2020-05-03
88;2;61;2020-05-04
88;2;62;2020-05-05
88;2;62;2020-05-06
88;2;62;2020-05-07
88;2;62;2020-05-08
88;2;62;2020-05-09
88;2;62;2020-05-10
88;2;62;2020-05-11
88;2;62;2020-05-12
88;2;62;2020-05-13
88;2;62;2020-05-14
88;2;62;2020-05-15
88;2;63;2020-05-16
88;2;63;2020-05-17
89;0;0;2020-03-06
89;0;0;2020-03-07
89;0;0;2020-03-08
89;0;0;2020-03-09
89;0;0;2020-03-10
89;0;0;2020-03-11
89;0;0;2020-03-12
89;0;0;2020-03-13
89;0;0;2020-03-14
89;0;0;2020-03-15
89;0;0;2020-03-16
89;0;0;2020-03-17
89;0;0;2020-03-18
89;0;0;2020-03-19
89;0;0;2020-03-20
89;0;0;2020-03-21
89;0;0;2020-03-22
89;0;0;2020-03-23
89;0;0;2020-03-24
89;0;0;2020-03-25
89;0;0;2020-03-26
89;0;0;2020-03-27
89;0;0;2020-03-28
89;0;0;2020-03-29
89;0;0;2020-03-30
89;0;0;2020-03-31
89;0;1;2020-04-01
89;0;1;2020-04-02
89;0;1;2020-04-03
89;0;1;2020-04-04
89;0;1;2020-04-05
89;0;2;2020-04-06
89;0;3;2020-04-07
89;0;3;2020-04-08
89;0;3;2020-04-09
89;0;3;2020-04-10
89;0;3;2020-04-11
89;0;3;2020-04-12
89;0;4;2020-04-13
89;0;5;2020-04-14
89;0;6;2020-04-15
89;0;6;2020-04-16
89;0;7;2020-04-17
89;0;7;2020-04-18
89;0;10;2020-04-19
89;0;10;2020-04-20
89;0;12;2020-04-21
89;0;14;2020-04-22
89;0;15;2020-04-23
89;0;15;2020-04-24
89;0;16;2020-04-25
89;0;16;2020-04-26
89;0;18;2020-04-27
89;0;18;2020-04-28
89;0;20;2020-04-29
89;0;20;2020-04-30
89;0;21;2020-05-01
89;0;23;2020-05-02
89;0;23;2020-05-03
89;0;24;2020-05-04
89;0;24;2020-05-05
89;0;24;2020-05-06
89;0;24;2020-05-07
89;0;25;2020-05-08
89;0;25;2020-05-09
89;0;27;2020-05-10
89;0;29;2020-05-11
89;0;29;2020-05-12
89;0;29;2020-05-13
89;0;29;2020-05-14
89;0;29;2020-05-15
89;0;30;2020-05-16
89;0;30;2020-05-17
89;1;0;2020-03-06
89;1;0;2020-03-07
89;1;0;2020-03-08
89;1;0;2020-03-09
89;1;0;2020-03-10
89;1;0;2020-03-11
89;1;0;2020-03-12
89;1;0;2020-03-13
89;1;0;2020-03-14
89;1;0;2020-03-15
89;1;0;2020-03-16
89;1;0;2020-03-17
89;1;0;2020-03-18
89;1;0;2020-03-19
89;1;0;2020-03-20
89;1;0;2020-03-21
89;1;0;2020-03-22
89;1;0;2020-03-23
89;1;0;2020-03-24
89;1;0;2020-03-25
89;1;0;2020-03-26
89;1;0;2020-03-27
89;1;0;2020-03-28
89;1;0;2020-03-29
89;1;0;2020-03-30
89;1;0;2020-03-31
89;1;1;2020-04-01
89;1;1;2020-04-02
89;1;1;2020-04-03
89;1;1;2020-04-04
89;1;1;2020-04-05
89;1;2;2020-04-06
89;1;3;2020-04-07
89;1;3;2020-04-08
89;1;3;2020-04-09
89;1;3;2020-04-10
89;1;3;2020-04-11
89;1;3;2020-04-12
89;1;3;2020-04-13
89;1;3;2020-04-14
89;1;3;2020-04-15
89;1;3;2020-04-16
89;1;3;2020-04-17
89;1;3;2020-04-18
89;1;4;2020-04-19
89;1;4;2020-04-20
89;1;5;2020-04-21
89;1;6;2020-04-22
89;1;6;2020-04-23
89;1;6;2020-04-24
89;1;7;2020-04-25
89;1;7;2020-04-26
89;1;8;2020-04-27
89;1;8;2020-04-28
89;1;10;2020-04-29
89;1;10;2020-04-30
89;1;11;2020-05-01
89;1;12;2020-05-02
89;1;12;2020-05-03
89;1;12;2020-05-04
89;1;12;2020-05-05
89;1;12;2020-05-06
89;1;12;2020-05-07
89;1;12;2020-05-08
89;1;12;2020-05-09
89;1;12;2020-05-10
89;1;14;2020-05-11
89;1;14;2020-05-12
89;1;14;2020-05-13
89;1;14;2020-05-14
89;1;14;2020-05-15
89;1;15;2020-05-16
89;1;15;2020-05-17
89;2;0;2020-03-06
89;2;0;2020-03-07
89;2;0;2020-03-08
89;2;0;2020-03-09
89;2;0;2020-03-10
89;2;0;2020-03-11
89;2;0;2020-03-12
89;2;0;2020-03-13
89;2;0;2020-03-14
89;2;0;2020-03-15
89;2;0;2020-03-16
89;2;0;2020-03-17
89;2;0;2020-03-18
89;2;0;2020-03-19
89;2;0;2020-03-20
89;2;0;2020-03-21
89;2;0;2020-03-22
89;2;0;2020-03-23
89;2;0;2020-03-24
89;2;0;2020-03-25
89;2;0;2020-03-26
89;2;0;2020-03-27
89;2;0;2020-03-28
89;2;0;2020-03-29
89;2;0;2020-03-30
89;2;0;2020-03-31
89;2;0;2020-04-01
89;2;0;2020-04-02
89;2;0;2020-04-03
89;2;0;2020-04-04
89;2;0;2020-04-05
89;2;0;2020-04-06
89;2;0;2020-04-07
89;2;0;2020-04-08
89;2;0;2020-04-09
89;2;0;2020-04-10
89;2;0;2020-04-11
89;2;0;2020-04-12
89;2;1;2020-04-13
89;2;2;2020-04-14
89;2;3;2020-04-15
89;2;3;2020-04-16
89;2;4;2020-04-17
89;2;4;2020-04-18
89;2;6;2020-04-19
89;2;6;2020-04-20
89;2;7;2020-04-21
89;2;8;2020-04-22
89;2;9;2020-04-23
89;2;9;2020-04-24
89;2;9;2020-04-25
89;2;9;2020-04-26
89;2;10;2020-04-27
89;2;10;2020-04-28
89;2;10;2020-04-29
89;2;10;2020-04-30
89;2;10;2020-05-01
89;2;11;2020-05-02
89;2;11;2020-05-03
89;2;12;2020-05-04
89;2;12;2020-05-05
89;2;12;2020-05-06
89;2;12;2020-05-07
89;2;13;2020-05-08
89;2;13;2020-05-09
89;2;15;2020-05-10
89;2;15;2020-05-11
89;2;15;2020-05-12
89;2;15;2020-05-13
89;2;15;2020-05-14
89;2;15;2020-05-15
89;2;15;2020-05-16
89;2;15;2020-05-17
90;0;0;2020-03-06
90;0;0;2020-03-07
90;0;0;2020-03-08
90;0;0;2020-03-09
90;0;0;2020-03-10
90;0;0;2020-03-11
90;0;0;2020-03-12
90;0;0;2020-03-13
90;0;0;2020-03-14
90;0;0;2020-03-15
90;0;0;2020-03-16
90;0;0;2020-03-17
90;0;0;2020-03-18
90;0;0;2020-03-19
90;0;0;2020-03-20
90;0;0;2020-03-21
90;0;0;2020-03-22
90;0;0;2020-03-23
90;0;0;2020-03-24
90;0;0;2020-03-25
90;0;0;2020-03-26
90;0;0;2020-03-27
90;0;0;2020-03-28
90;0;0;2020-03-29
90;0;0;2020-03-30
90;0;1;2020-03-31
90;0;2;2020-04-01
90;0;3;2020-04-02
90;0;3;2020-04-03
90;0;4;2020-04-04
90;0;5;2020-04-05
90;0;9;2020-04-06
90;0;14;2020-04-07
90;0;17;2020-04-08
90;0;17;2020-04-09
90;0;20;2020-04-10
90;0;22;2020-04-11
90;0;25;2020-04-12
90;0;27;2020-04-13
90;0;28;2020-04-14
90;0;30;2020-04-15
90;0;30;2020-04-16
90;0;30;2020-04-17
90;0;30;2020-04-18
90;0;30;2020-04-19
90;0;30;2020-04-20
90;0;32;2020-04-21
90;0;33;2020-04-22
90;0;33;2020-04-23
90;0;33;2020-04-24
90;0;33;2020-04-25
90;0;35;2020-04-26
90;0;36;2020-04-27
90;0;37;2020-04-28
90;0;37;2020-04-29
90;0;37;2020-04-30
90;0;37;2020-05-01
90;0;37;2020-05-02
90;0;37;2020-05-03
90;0;38;2020-05-04
90;0;38;2020-05-05
90;0;38;2020-05-06
90;0;38;2020-05-07
90;0;38;2020-05-08
90;0;38;2020-05-09
90;0;38;2020-05-10
90;0;39;2020-05-11
90;0;40;2020-05-12
90;0;40;2020-05-13
90;0;40;2020-05-14
90;0;40;2020-05-15
90;0;40;2020-05-16
90;0;40;2020-05-17
90;1;0;2020-03-06
90;1;0;2020-03-07
90;1;0;2020-03-08
90;1;0;2020-03-09
90;1;0;2020-03-10
90;1;0;2020-03-11
90;1;0;2020-03-12
90;1;0;2020-03-13
90;1;0;2020-03-14
90;1;0;2020-03-15
90;1;0;2020-03-16
90;1;0;2020-03-17
90;1;0;2020-03-18
90;1;0;2020-03-19
90;1;0;2020-03-20
90;1;0;2020-03-21
90;1;0;2020-03-22
90;1;0;2020-03-23
90;1;0;2020-03-24
90;1;0;2020-03-25
90;1;0;2020-03-26
90;1;0;2020-03-27
90;1;0;2020-03-28
90;1;0;2020-03-29
90;1;0;2020-03-30
90;1;0;2020-03-31
90;1;1;2020-04-01
90;1;2;2020-04-02
90;1;2;2020-04-03
90;1;2;2020-04-04
90;1;3;2020-04-05
90;1;5;2020-04-06
90;1;7;2020-04-07
90;1;7;2020-04-08
90;1;7;2020-04-09
90;1;9;2020-04-10
90;1;10;2020-04-11
90;1;12;2020-04-12
90;1;14;2020-04-13
90;1;14;2020-04-14
90;1;16;2020-04-15
90;1;16;2020-04-16
90;1;16;2020-04-17
90;1;16;2020-04-18
90;1;16;2020-04-19
90;1;16;2020-04-20
90;1;18;2020-04-21
90;1;18;2020-04-22
90;1;18;2020-04-23
90;1;18;2020-04-24
90;1;18;2020-04-25
90;1;19;2020-04-26
90;1;19;2020-04-27
90;1;19;2020-04-28
90;1;19;2020-04-29
90;1;19;2020-04-30
90;1;19;2020-05-01
90;1;19;2020-05-02
90;1;19;2020-05-03
90;1;20;2020-05-04
90;1;20;2020-05-05
90;1;20;2020-05-06
90;1;20;2020-05-07
90;1;20;2020-05-08
90;1;20;2020-05-09
90;1;20;2020-05-10
90;1;21;2020-05-11
90;1;21;2020-05-12
90;1;21;2020-05-13
90;1;21;2020-05-14
90;1;21;2020-05-15
90;1;21;2020-05-16
90;1;21;2020-05-17
90;2;0;2020-03-06
90;2;0;2020-03-07
90;2;0;2020-03-08
90;2;0;2020-03-09
90;2;0;2020-03-10
90;2;0;2020-03-11
90;2;0;2020-03-12
90;2;0;2020-03-13
90;2;0;2020-03-14
90;2;0;2020-03-15
90;2;0;2020-03-16
90;2;0;2020-03-17
90;2;0;2020-03-18
90;2;0;2020-03-19
90;2;0;2020-03-20
90;2;0;2020-03-21
90;2;0;2020-03-22
90;2;0;2020-03-23
90;2;0;2020-03-24
90;2;0;2020-03-25
90;2;0;2020-03-26
90;2;0;2020-03-27
90;2;0;2020-03-28
90;2;0;2020-03-29
90;2;0;2020-03-30
90;2;1;2020-03-31
90;2;1;2020-04-01
90;2;1;2020-04-02
90;2;1;2020-04-03
90;2;2;2020-04-04
90;2;2;2020-04-05
90;2;4;2020-04-06
90;2;7;2020-04-07
90;2;10;2020-04-08
90;2;10;2020-04-09
90;2;11;2020-04-10
90;2;12;2020-04-11
90;2;13;2020-04-12
90;2;13;2020-04-13
90;2;14;2020-04-14
90;2;14;2020-04-15
90;2;14;2020-04-16
90;2;14;2020-04-17
90;2;14;2020-04-18
90;2;14;2020-04-19
90;2;14;2020-04-20
90;2;14;2020-04-21
90;2;15;2020-04-22
90;2;15;2020-04-23
90;2;15;2020-04-24
90;2;15;2020-04-25
